id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality,sum
14186,3,0,7,7,0,8.0,7,0,14218
14187,1,0,6,5,0,4.0,4,0,14207
14188,11,0,2,2,0,1.0,1,0,14207
14189,8,0,3,0,0,5.0,1,1,14208
14190,2,0,9,5,0,13.0,3,0,14222
14191,0,0,7,7,0,11.0,0,0,14216
14192,0,0,0,5,0,13.0,9,0,14219
14193,0,0,5,0,0,10.0,5,0,14213
14194,8,0,0,1,0,6.0,2,1,14213
14195,10,0,5,0,0,15.0,9,0,14224
14196,3,0,7,6,0,15.0,7,0,14234
14197,3,0,8,0,0,10.0,3,0,14221
14198,3,0,8,7,0,12.0,6,0,14234
14199,10,0,1,0,0,2.0,0,1,14204
14200,10,0,0,2,0,1.0,0,1,14205
14201,10,0,3,5,0,4.0,3,0,14216
14202,0,0,5,3,0,10.0,6,0,14226
14203,0,0,7,6,0,14.0,10,0,14240
14204,10,0,2,2,0,5.0,0,1,14224
14205,1,0,8,5,0,14.0,6,1,14239
14206,3,0,6,6,0,15.0,4,0,14240
14207,4,0,10,7,0,13.0,9,0,14250
14208,4,0,1,0,0,4.0,2,1,14220
14209,0,0,7,3,0,7.996737263880939,3,0,14222
14210,5,0,2,0,0,7.996737263880939,2,1,14220
14211,10,0,6,3,0,11.0,3,0,14234
14212,4,0,0,0,0,3.0,0,1,14220
14213,2,0,6,4,0,8.0,9,0,14242
14214,3,0,6,0,0,8.0,9,0,14240
14215,3,0,0,6,0,12.0,9,0,14245
14216,1,0,4,5,0,8.0,6,0,14240
14217,0,0,8,5,0,14.0,0,0,14244
14218,0,0,5,5,0,11.0,0,0,14239
14219,2,0,10,4,0,10.0,6,0,14251
14220,3,0,5,6,0,4.0,3,0,14241
14221,0,0,9,6,0,4.0,5,0,14245
14222,3,0,6,4,0,9.0,10,0,14254
14223,3,0,0,6,0,8.0,4,0,14244
14224,1,0,9,3,0,11.0,9,0,14257
14225,7,0,1,0,0,5.0,3,1,14243
14226,2,0,7,4,0,10.0,5,0,14254
14227,2,0,9,5,0,9.0,10,0,14262
14228,1,0,4,4,0,10.0,10,0,14257
14229,0,0,8,5,0,10.0,5,0,14257
14230,1,0,8,5,0,10.0,7,0,14261
14231,0,0,7,4,0,14.0,3,0,14259
14232,1,0,5,6,0,5.0,7,0,14256
14233,0,0,7,4,0,8.0,8,0,14260
14234,0,0,9,5,0,15.0,6,0,14269
14235,2,0,0,3,0,9.0,5,0,14254
14236,4,0,5,3,0,15.0,5,0,14268
14237,2,0,9,0,0,10.0,6,0,14264
14238,3,0,5,4,0,12.0,5,0,14267
14239,2,0,0,5,0,8.0,8,0,14262
14240,3,0,4,5,0,5.0,6,0,14263
14241,2,0,4,6,0,14.0,6,0,14273
14242,1,0,4,4,0,6.0,5,0,14262
14243,1,0,9,4,0,15.0,4,0,14276
14244,1,0,7,5,0,14.0,7,0,14278
14245,5,0,0,0,0,3.0,1,1,14255
14246,11,0,0,3,0,3.0,1,1,14266
14247,7,0,1,0,0,3.0,2,1,14261
14248,1,0,6,3,0,14.0,8,0,14280
14249,0,0,10,5,0,14.0,8,0,14286
14250,8,0,0,0,0,2.0,0,1,14262
14251,1,0,5,5,0,7.0,7,0,14276
14252,1,0,7,6,0,10.0,7,0,14283
14253,10,0,9,5,0,12.0,4,0,14283
14254,3,0,8,4,0,14.0,0,0,14283
14255,1,0,9,5,0,9.0,3,0,14282
14256,10,0,0,2,0,3.0,2,0,14275
14257,10,0,4,7,0,8.0,8,0,14294
14258,1,0,5,6,0,11.0,6,0,14287
14259,1,0,4,5,0,10.0,0,0,14279
14260,0,0,5,5,0,11.0,6,0,14287
14261,4,0,7,6,0,13.0,6,0,14297
14262,1,0,5,3,0,8.0,4,0,14283
14263,1,0,6,5,0,6.0,4,0,14285
14264,0,0,6,7,0,4.0,4,0,14285
14265,9,0,3,3,0,0.0,1,1,14283
14266,10,0,4,6,0,8.0,9,0,14293
14267,7,0,2,3,0,5.0,3,1,14289
14268,3,0,8,0,0,8.0,9,0,14296
14269,7,0,3,3,0,5.0,2,1,14291
14270,10,0,0,3,0,5.0,0,1,14290
14271,3,0,5,3,0,11.0,7,0,14300
14272,0,0,3,6,0,6.0,4,0,14291
14273,2,0,10,5,0,9.0,8,0,14307
14274,1,0,0,7,0,14.0,8,0,14304
14275,1,0,3,6,0,4.0,6,0,14295
14276,1,0,5,3,0,5.0,3,0,14293
14277,7,0,0,2,0,4.0,0,1,14292
14278,3,0,9,0,0,8.0,5,0,14303
14279,0,0,5,5,0,13.0,4,0,14306
14280,10,0,3,2,0,3.0,2,1,14302
14281,2,0,9,7,0,9.0,6,0,14314
14282,1,0,9,6,0,12.0,8,0,14318
14283,10,0,5,4,0,13.0,4,0,14309
14284,0,0,7,7,0,12.0,6,0,14316
14285,2,0,8,4,0,9.0,0,0,14308
14286,7,0,0,0,0,2.0,0,1,14297
14287,10,0,2,2,0,3.0,2,1,14297
14288,2,0,5,5,0,7.996737263880939,3,0,14303
14289,0,0,5,3,0,9.0,10,0,14316
14290,1,0,8,6,0,10.0,8,0,14323
14291,8,0,3,2,0,4.0,1,1,14311
14292,8,0,0,0,0,4.0,2,1,14307
14293,3,0,9,6,0,11.0,0,0,14322
14294,9,0,3,0,0,2.0,0,1,14309
14295,0,0,0,5,0,14.0,6,0,14320
14296,5,0,2,0,0,0.0,1,0,14306
14297,10,0,0,0,0,3.0,0,1,14312
14298,11,0,1,1,0,1.0,3,1,14317
14299,3,0,9,6,0,6.0,8,0,14331
14300,0,0,4,4,0,15.0,8,0,14331
14301,11,0,0,1,0,1.0,2,1,14317
14302,3,0,8,5,0,7.0,6,0,14331
14303,0,0,4,0,0,10.0,8,0,14325
14304,0,0,5,5,0,11.0,8,0,14333
14305,1,0,4,5,0,5.0,9,0,14329
14306,8,0,0,1,0,5.0,0,1,14321
14307,4,0,5,5,0,7.0,6,0,14334
14308,0,0,0,7,0,14.0,4,0,14333
14309,7,0,2,1,0,3.0,1,1,14324
14310,5,0,0,2,0,3.0,2,1,14324
14311,2,0,8,3,0,13.0,4,0,14341
14312,7,0,1,2,0,2.0,1,1,14327
14313,1,0,5,5,0,5.0,0,0,14329
14314,0,0,4,5,0,11.0,6,0,14340
14315,0,0,8,3,0,12.0,4,0,14342
14316,0,0,9,7,0,10.0,8,0,14350
14317,6,0,0,1,0,3.0,0,1,14328
14318,1,0,3,7,0,6.0,0,0,14335
14319,1,0,8,7,0,7.996737263880939,4,0,14339
14320,0,0,3,4,0,12.0,8,0,14347
14321,0,0,0,3,0,9.0,5,0,14338
14322,0,0,6,7,0,7.0,0,0,14342
14323,0,0,4,7,0,12.0,4,0,14350
14324,2,0,9,7,0,14.0,10,0,14366
14325,11,0,3,2,0,0.0,1,1,14344
14326,0,0,5,6,0,13.0,7,0,14357
14327,1,0,0,6,0,7.0,6,0,14347
14328,3,0,10,6,0,5.0,4,0,14356
14329,0,0,7,7,0,10.0,9,0,14362
14330,1,0,9,4,0,12.0,9,0,14365
14331,1,0,10,6,0,7.0,4,0,14359
14332,6,0,1,2,0,1.0,0,1,14344
14333,5,0,1,1,0,3.0,3,1,14348
14334,0,0,3,3,0,12.0,8,0,14360
14335,0,0,5,4,0,7.0,7,0,14358
14336,1,0,7,6,0,15.0,8,0,14373
14337,4,0,1,0,0,3.0,2,1,14348
14338,7,0,3,1,0,3.0,2,1,14355
14339,2,0,7,4,0,9.0,9,0,14370
14340,2,0,9,5,0,7.0,7,0,14370
14341,10,0,5,6,0,12.0,7,0,14371
14342,0,0,5,4,0,6.0,5,0,14362
14343,1,0,6,3,0,14.0,10,0,14377
14344,6,0,0,0,0,1.0,1,1,14353
14345,4,0,6,3,0,12.0,0,0,14370
14346,2,0,8,7,0,12.0,8,0,14383
14347,2,0,7,5,0,7.0,7,0,14375
14348,1,0,0,5,0,12.0,5,0,14371
14349,1,0,6,4,0,14.0,3,0,14377
14350,0,0,8,6,0,12.0,8,0,14384
14351,3,0,0,5,0,14.0,6,0,14379
14352,0,0,0,5,0,14.0,7,0,14378
14353,1,0,10,4,0,10.0,4,0,14382
14354,2,0,7,5,0,13.0,6,0,14387
14355,2,0,6,6,0,13.0,5,0,14387
14356,1,0,10,6,0,6.0,9,0,14388
14357,6,0,2,2,0,2.0,2,1,14372
14358,1,0,3,6,0,7.0,0,0,14375
14359,0,0,7,7,0,14.0,6,0,14393
14360,3,0,0,4,0,12.0,7,0,14386
14361,0,0,5,3,0,13.0,10,0,14392
14362,1,0,6,4,0,8.0,3,0,14384
14363,3,0,8,5,0,7.0,5,0,14391
14364,1,0,7,7,0,14.0,9,0,14402
14365,9,0,3,0,0,0.0,2,1,14381
14366,3,0,5,6,0,12.0,8,0,14400
14367,0,0,4,3,0,12.0,1,0,14387
14368,1,0,5,4,0,9.0,0,0,14387
14369,10,0,0,6,0,11.0,9,0,14395
14370,0,0,4,3,0,15.0,0,0,14392
14371,9,0,0,0,0,2.0,3,1,14387
14372,2,0,7,6,0,15.0,9,0,14411
14373,0,0,9,7,0,12.0,3,0,14404
14374,7,0,3,1,0,3.0,0,1,14389
14375,7,0,3,3,0,7.996737263880939,2,1,14392
14376,0,0,3,5,0,11.0,3,0,14398
14377,10,0,9,6,0,12.0,7,0,14411
14378,0,0,5,4,0,14.0,6,1,14407
14379,9,0,0,1,0,5.0,1,1,14397
14380,0,0,9,6,0,5.0,9,0,14409
14381,1,0,3,6,0,4.0,5,0,14400
14382,8,0,2,1,0,5.0,0,1,14399
14383,0,0,4,3,0,11.0,0,0,14401
14384,3,0,9,3,0,10.0,4,0,14413
14385,3,0,5,4,0,5.0,9,0,14411
14386,7,0,1,4,0,0.0,0,1,14400
14387,11,0,1,2,0,2.0,1,1,14405
14388,0,0,8,7,0,6.0,6,0,14415
14389,3,0,4,4,0,12.0,8,0,14420
14390,1,0,4,3,0,13.0,6,0,14417
14391,3,0,7,4,0,11.0,10,0,14426
14392,0,0,7,4,0,4.0,3,0,14410
14393,1,0,7,3,0,6.0,8,0,14418
14394,2,0,9,4,0,13.0,5,0,14427
14395,2,0,6,3,0,11.0,9,0,14426
14396,6,0,7,4,0,14.0,8,0,14435
14397,9,0,1,0,0,7.996737263880939,0,1,14409
14398,2,0,9,4,0,6.0,7,0,14426
14399,2,0,7,4,0,15.0,6,0,14433
14400,9,0,2,0,0,4.0,2,1,14419
14401,3,0,0,7,0,10.0,8,0,14429
14402,1,0,9,3,0,6.0,4,0,14425
14403,3,0,8,7,0,7.0,4,0,14432
14404,0,0,6,7,0,10.0,7,0,14434
14405,8,0,0,0,0,4.0,0,1,14419
14406,1,0,9,6,0,7.0,5,0,14434
14407,0,0,9,5,0,8.0,4,0,14433
14408,0,0,8,6,0,15.0,5,0,14442
14409,0,0,6,5,0,7.0,6,0,14433
14410,1,0,4,6,0,5.0,9,0,14435
14411,5,0,1,0,0,2.0,3,1,14424
14412,0,0,7,4,0,9.0,4,0,14436
14413,1,0,9,3,0,7.996737263880939,0,0,14426
14414,4,0,9,5,0,11.0,7,0,14450
14415,7,0,3,2,0,7.996737263880939,2,0,14431
14416,10,0,8,4,0,12.0,8,0,14448
14417,0,0,6,3,0,4.0,6,0,14436
14418,3,0,6,6,0,6.0,6,0,14445
14419,2,0,7,5,0,10.0,4,0,14447
14420,1,0,9,7,0,14.0,7,0,14458
14421,5,0,1,0,0,2.0,0,1,14431
14422,2,0,9,4,0,11.0,3,0,14451
14423,10,0,0,1,0,7.996737263880939,2,1,14428
14424,2,0,0,7,0,6.0,8,0,14447
14425,3,0,3,4,0,12.0,7,0,14454
14426,0,0,9,0,0,9.0,3,0,14447
14427,0,0,8,0,0,11.0,3,0,14449
14428,4,0,0,0,0,3.0,3,1,14440
14429,2,0,4,6,0,11.0,4,0,14456
14430,10,0,4,5,0,7.0,9,0,14455
14431,8,0,2,0,0,2.0,0,1,14445
14432,3,0,0,5,0,8.0,3,0,14451
14433,2,0,6,6,0,14.0,4,0,14465
14434,10,0,7,5,0,10.0,7,0,14463
14435,7,0,2,2,0,4.0,1,1,14452
14436,0,0,8,4,0,11.0,5,0,14464
14437,5,0,4,3,0,6.0,4,0,14459
14438,3,0,9,0,0,8.0,7,0,14465
14439,0,0,8,4,0,8.0,5,0,14464
14440,2,0,4,5,0,13.0,7,0,14471
14441,3,0,4,5,0,6.0,4,0,14463
14442,2,0,6,5,0,4.0,6,0,14465
14443,3,0,9,6,0,11.0,6,0,14478
14444,5,0,0,1,0,3.0,2,1,14457
14445,3,0,9,7,0,11.0,7,0,14482
14446,2,0,8,7,0,7.0,4,0,14474
14447,8,0,3,0,0,0.0,1,1,14461
14448,2,0,3,5,0,8.0,6,0,14472
14449,3,0,4,3,0,10.0,9,0,14478
14450,3,0,9,7,0,13.0,3,0,14485
14451,3,0,8,3,0,8.0,8,0,14481
14452,1,0,3,3,0,7.0,5,0,14471
14453,2,0,4,0,0,11.0,5,0,14475
14454,4,0,2,0,0,7.996737263880939,0,1,14461
14455,3,0,7,6,0,9.0,0,0,14480
14456,4,0,10,6,0,15.0,8,0,14499
14457,10,0,2,2,0,5.0,0,1,14478
14458,1,0,4,0,0,10.0,5,0,14478
14459,10,0,5,4,0,7.0,3,0,14478
14460,2,0,9,7,0,9.0,0,0,14487
14461,11,0,0,0,0,2.0,1,1,14477
14462,0,0,4,4,0,10.0,0,0,14480
14463,11,0,3,0,0,0.0,0,1,14479
14464,0,0,9,3,0,14.0,9,0,14499
14465,0,0,0,3,0,15.0,0,0,14483
14466,3,0,9,5,0,14.0,0,0,14497
14467,1,0,7,5,0,5.0,3,0,14488
14468,0,0,8,3,0,4.0,7,0,14490
14469,6,0,0,0,0,1.0,0,1,14478
14470,7,0,2,2,0,3.0,0,1,14485
14471,10,0,2,0,0,3.0,1,1,14479
14472,5,0,1,1,0,5.0,1,1,14486
14473,3,0,0,5,0,9.0,8,0,14498
14474,10,0,5,6,0,13.0,4,0,14502
14475,0,0,4,3,0,7.0,8,0,14497
14476,3,0,4,0,0,12.0,4,0,14499
14477,2,0,0,4,0,10.0,5,0,14498
14478,9,0,0,0,0,5.0,2,1,14495
14479,10,0,2,0,0,1.0,1,1,14485
14480,2,0,6,6,0,6.0,7,0,14507
14481,8,0,1,2,0,3.0,2,1,14498
14482,0,0,9,5,0,9.0,10,0,14515
14483,6,0,0,0,0,2.0,0,1,14492
14484,3,0,4,6,0,6.0,7,0,14510
14485,1,0,4,5,0,5.0,4,0,14504
14486,8,0,3,0,0,5.0,0,1,14504
14487,8,0,0,2,0,1.0,0,1,14500
14488,3,0,6,4,0,10.0,5,0,14516
14489,8,0,0,2,0,1.0,2,1,14503
14490,2,0,4,3,0,13.0,6,0,14518
14491,1,0,8,0,0,7.0,8,0,14515
14492,2,0,9,5,0,12.0,3,0,14523
14493,0,0,6,5,0,15.0,9,0,14528
14494,10,0,3,1,0,3.0,0,1,14503
14495,10,0,0,2,0,4.0,2,1,14514
14496,8,0,0,1,0,5.0,0,1,14512
14497,9,0,0,0,0,7.996737263880939,1,1,14509
14498,5,0,2,0,0,5.0,0,1,14511
14499,1,0,9,3,0,8.0,3,0,14523
14500,0,0,6,6,0,14.0,5,0,14531
14501,1,0,4,6,0,4.0,6,0,14522
14502,2,0,7,5,0,12.0,6,0,14534
14503,0,0,5,0,0,14.0,7,1,14529
14504,0,0,9,3,0,6.0,4,0,14526
14505,4,0,5,7,0,8.0,7,0,14536
14506,3,0,4,7,0,13.0,3,0,14536
14507,1,0,7,3,0,13.0,4,0,14535
14508,0,0,6,6,0,14.0,7,0,14541
14509,2,0,8,7,0,12.0,0,0,14538
14510,0,0,1,1,0,3.0,2,1,14519
14511,2,0,4,4,0,7.0,4,0,14532
14512,1,0,6,4,0,13.0,0,0,14536
14513,3,0,8,5,0,10.0,6,0,14545
14514,3,0,7,6,0,4.0,4,0,14538
14515,7,0,1,2,0,7.996737263880939,0,1,14527
14516,10,0,1,3,0,5.0,2,1,14539
14517,10,0,4,5,0,5.0,3,0,14534
14518,9,0,2,3,0,2.0,2,1,14538
14519,1,0,3,5,0,13.0,8,0,14549
14520,2,0,6,0,0,7.0,4,0,14539
14521,5,0,0,2,0,1.0,0,1,14530
14522,1,0,7,3,0,4.0,9,0,14546
14523,0,0,5,2,0,7.0,3,0,14540
14524,3,0,5,5,0,12.0,4,0,14553
14525,0,0,8,7,0,6.0,3,0,14549
14526,10,0,1,2,0,0.0,0,1,14531
14527,9,0,0,2,0,2.0,0,1,14541
14528,0,0,9,6,0,8.0,4,0,14555
14529,2,0,4,0,0,8.0,0,0,14543
14530,6,0,0,1,0,4.0,3,0,14546
14531,4,0,9,7,0,10.0,7,0,14568
14532,3,0,5,5,0,7.0,9,0,14561
14533,0,0,6,4,0,12.0,9,0,14564
14534,8,0,0,0,0,5.0,2,1,14550
14535,3,0,5,0,0,13.0,5,0,14561
14536,4,0,7,6,0,1.0,7,0,14561
14537,1,0,4,7,0,12.0,3,0,14564
14538,2,0,6,4,0,15.0,0,0,14565
14539,10,0,6,0,0,8.0,9,0,14562
14540,3,0,5,0,0,10.0,6,0,14564
14541,1,0,9,6,0,14.0,3,0,14574
14542,4,0,8,7,0,11.0,5,0,14577
14543,0,0,4,4,0,7.0,3,0,14561
14544,10,0,3,0,0,1.0,2,1,14552
14545,2,0,3,6,0,4.0,8,0,14568
14546,0,0,3,3,0,14.0,10,0,14576
14547,3,0,6,4,0,7.0,5,0,14572
14548,4,0,8,5,0,15.0,7,0,14587
14549,2,0,4,3,0,10.0,7,0,14575
14550,0,0,6,7,0,9.0,7,0,14579
14551,8,0,3,1,0,6.0,2,1,14573
14552,11,0,2,1,0,2.0,0,1,14569
14553,1,0,4,6,0,13.0,0,0,14577
14554,2,0,7,7,0,14.0,5,0,14589
14555,2,0,7,5,0,9.0,0,0,14578
14556,1,0,6,7,0,14.0,3,0,14587
14557,11,0,0,1,0,5.0,2,1,14578
14558,9,0,2,1,0,4.0,3,1,14579
14559,0,0,6,5,0,3.0,6,0,14579
14560,9,0,2,2,0,7.996737263880939,0,1,14575
14561,3,0,7,5,0,11.0,3,0,14590
14562,3,0,4,4,0,12.0,10,0,14595
14563,3,0,6,0,0,8.0,4,0,14584
14564,0,0,5,4,0,10.0,10,0,14593
14565,3,0,6,4,0,10.0,8,0,14596
14566,1,0,0,5,0,12.0,7,0,14591
14567,0,0,0,7,0,9.0,10,0,14593
14568,4,0,9,6,0,7.996737263880939,8,0,14595
14569,9,0,3,0,0,5.0,2,1,14590
14570,0,0,8,3,0,15.0,3,0,14599
14571,3,0,9,6,0,6.0,5,0,14600
14572,1,0,5,4,0,6.0,7,0,14595
14573,2,0,9,4,0,8.0,9,0,14605
14574,0,0,7,4,0,12.0,3,0,14600
14575,0,0,9,4,0,12.0,5,0,14605
14576,2,0,9,4,0,4.0,7,0,14602
14577,1,0,6,7,0,7.996737263880939,5,0,14596
14578,4,0,9,3,0,10.0,4,0,14608
14579,4,0,7,7,0,10.0,6,0,14613
14580,3,0,9,5,0,10.0,10,0,14617
14581,10,0,6,3,0,14.0,7,0,14611
14582,10,0,1,2,0,2.0,3,1,14592
14583,1,0,8,7,0,13.0,6,0,14618
14584,10,0,0,5,0,12.0,3,0,14604
14585,0,0,4,3,0,7.996737263880939,9,0,14601
14586,2,0,4,6,0,8.0,6,0,14612
14587,0,0,4,5,0,13.0,10,0,14619
14588,1,0,4,3,0,12.0,6,0,14614
14589,10,0,1,2,0,7.996737263880939,1,1,14604
14590,0,0,8,3,0,8.0,3,0,14612
14591,3,0,7,5,0,14.0,9,0,14629
14592,5,0,3,2,0,7.996737263880939,2,1,14605
14593,1,0,0,5,0,7.0,3,0,14609
14594,8,0,3,0,0,3.0,2,1,14612
14595,10,0,8,5,0,8.0,8,0,14624
14596,2,0,5,5,0,10.0,7,0,14625
14597,1,0,5,6,0,11.0,10,0,14630
14598,0,0,6,6,0,13.0,5,0,14628
14599,3,0,8,6,0,8.0,9,0,14633
14600,10,0,1,3,0,4.0,0,1,14610
14601,7,0,0,0,0,1.0,1,1,14611
14602,2,0,0,3,0,10.0,7,0,14624
14603,7,0,2,3,0,2.0,0,1,14618
14604,11,0,0,1,0,5.0,2,1,14625
14605,3,0,9,3,0,8.0,8,0,14636
14606,10,0,8,3,0,12.0,7,0,14636
14607,3,0,5,4,0,10.0,9,0,14638
14608,3,0,7,3,0,5.0,3,0,14629
14609,3,0,8,5,0,12.0,6,0,14643
14610,0,0,6,7,0,13.0,8,0,14644
14611,1,0,8,0,0,12.0,0,0,14632
14612,3,0,9,5,0,12.0,5,0,14646
14613,2,0,4,0,0,14.0,7,0,14640
14614,6,0,0,0,0,5.0,1,1,14628
14615,1,0,6,3,0,15.0,6,0,14646
14616,0,0,9,4,0,7.0,7,0,14643
14617,2,0,8,3,0,15.0,6,0,14651
14618,1,0,3,7,0,9.0,4,0,14642
14619,3,0,7,5,0,11.0,4,0,14649
14620,2,0,7,5,0,5.0,8,0,14647
14621,7,0,2,2,0,1.0,3,1,14638
14622,2,0,4,7,0,5.0,5,0,14645
14623,2,0,7,3,0,14.0,3,0,14652
14624,2,0,8,3,0,12.0,5,0,14654
14625,3,0,6,7,0,7.0,8,0,14656
14626,1,0,6,6,0,12.0,7,0,14658
14627,2,0,5,5,0,10.0,6,0,14655
14628,10,0,3,0,0,3.0,0,1,14646
14629,1,0,7,4,0,7.0,8,0,14656
14630,1,0,6,4,0,11.0,3,0,14655
14631,1,0,5,4,0,8.0,8,0,14657
14632,10,0,6,4,0,7.0,5,0,14654
14633,3,0,4,5,0,11.0,3,0,14659
14634,2,0,3,0,0,4.0,2,0,14647
14635,0,0,9,4,0,7.0,9,0,14664
14636,10,0,7,4,0,5.0,6,0,14658
14637,10,0,0,1,0,4.0,2,1,14655
14638,3,0,5,3,0,14.0,7,0,14670
14639,3,0,0,0,0,3.0,0,1,14647
14640,0,0,5,7,0,7.0,7,0,14666
14641,4,0,9,6,0,10.0,9,0,14679
14642,7,0,2,0,0,5.0,2,1,14660
14643,1,0,5,0,0,12.0,3,0,14664
14644,3,0,4,6,0,10.0,7,0,14674
14645,8,0,3,3,0,1.0,1,1,14663
14646,1,0,5,4,0,10.0,7,0,14673
14647,2,0,4,4,0,10.0,4,0,14671
14648,7,0,0,0,0,4.0,3,1,14664
14649,10,0,2,2,0,1.0,0,1,14656
14650,2,0,0,5,0,13.0,6,0,14676
14651,0,0,5,6,0,13.0,9,0,14684
14652,0,0,10,3,0,10.0,3,0,14678
14653,2,0,8,4,0,7.0,6,0,14680
14654,10,0,0,3,0,8.0,7,0,14672
14655,0,0,4,6,0,5.0,5,0,14675
14656,3,0,9,6,0,13.0,9,0,14696
14657,10,0,4,6,0,6.0,5,0,14678
14658,8,0,3,0,0,1.0,2,1,14674
14659,1,0,6,0,0,12.0,4,0,14682
14660,11,0,2,3,0,5.0,0,1,14683
14661,4,0,0,0,0,5.0,3,1,14675
14662,4,0,7,7,0,7.996737263880939,5,0,14685
14663,4,0,4,7,0,9.0,10,0,14697
14664,9,0,3,0,0,2.0,2,1,14681
14665,0,0,9,6,0,11.0,10,0,14701
14666,10,0,4,5,0,7.0,6,1,14698
14667,3,0,6,4,0,9.0,6,0,14695
14668,1,0,9,0,0,7.0,4,0,14689
14669,3,0,7,4,0,14.0,3,0,14700
14670,0,0,5,5,0,9.0,9,0,14698
14671,4,0,0,3,0,1.0,2,1,14683
14672,0,0,9,7,0,10.0,10,0,14708
14673,1,0,6,4,0,9.0,0,0,14693
14674,2,0,4,5,0,4.0,9,0,14698
14675,11,0,3,2,0,5.0,3,1,14701
14676,3,0,9,7,0,9.0,6,0,14710
14677,11,0,2,3,0,3.0,0,1,14698
14678,2,0,6,4,0,6.0,7,0,14703
14679,2,0,5,3,0,7.996737263880939,10,0,14699
14680,0,0,3,6,0,7.0,8,0,14704
14681,10,0,4,4,0,8.0,9,0,14706
14682,0,0,9,6,0,7.0,8,0,14712
14683,3,0,8,5,0,11.0,7,0,14717
14684,2,0,5,0,0,8.0,6,0,14705
14685,1,0,6,0,0,5.0,9,0,14706
14686,1,0,4,3,0,13.0,8,0,14715
14687,5,0,9,3,0,13.0,6,1,14723
14688,3,0,9,7,0,12.0,7,0,14726
14689,0,0,6,0,0,10.0,9,0,14714
14690,0,0,8,6,0,10.0,9,0,14723
14691,2,0,8,0,0,8.0,9,0,14718
14692,10,0,9,7,0,8.0,4,0,14720
14693,4,0,0,1,0,3.0,0,1,14703
14694,3,0,6,7,0,9.0,3,0,14722
14695,2,0,0,5,0,10.0,3,0,14715
14696,2,0,9,3,0,12.0,6,0,14728
14697,3,0,9,4,0,10.0,0,0,14723
14698,3,0,0,3,0,14.0,7,0,14725
14699,0,0,6,5,0,10.0,7,0,14727
14700,1,0,8,3,0,12.0,9,0,14733
14701,8,0,2,0,0,7.996737263880939,0,1,14713
14702,6,0,2,3,0,2.0,3,1,14720
14703,2,0,7,0,0,7.0,9,0,14728
14704,10,0,7,3,0,10.0,9,0,14733
14705,0,0,6,0,0,8.0,6,0,14725
14706,10,0,6,6,0,13.0,7,0,14738
14707,1,0,4,6,0,7.0,6,0,14731
14708,1,0,8,6,0,7.0,5,0,14735
14709,1,0,3,6,0,12.0,8,0,14739
14710,11,0,2,2,0,1.0,0,1,14727
14711,10,0,6,5,0,6.0,5,0,14733
14712,1,0,5,7,0,6.0,3,0,14734
14713,0,0,6,3,0,7.0,0,0,14729
14714,10,0,4,3,0,10.0,7,0,14738
14715,1,0,6,4,0,7.996737263880939,5,0,14731
14716,10,0,0,0,0,3.0,2,1,14733
14717,3,0,3,6,0,5.0,4,0,14738
14718,2,0,5,4,0,4.0,8,0,14741
14719,1,0,7,6,0,13.0,8,0,14754
14720,7,0,3,1,0,2.0,2,1,14737
14721,9,0,2,1,0,4.0,0,1,14739
14722,0,0,4,3,0,11.0,3,0,14743
14723,2,0,6,7,0,7.996737263880939,8,0,14746
14724,1,0,9,6,0,4.0,3,0,14747
14725,4,0,7,7,0,8.0,9,0,14760
14726,2,0,8,3,0,6.0,4,0,14749
14727,8,0,1,1,0,4.0,0,1,14743
14728,5,0,0,1,0,3.0,0,1,14739
14729,9,0,3,2,0,2.0,0,0,14747
14730,2,0,3,4,0,9.0,3,0,14751
14731,2,0,8,5,0,15.0,7,0,14768
14732,1,0,4,5,0,13.0,8,0,14763
14733,10,0,0,1,0,2.0,2,1,14750
14734,0,0,0,5,0,13.0,5,0,14757
14735,11,0,0,3,0,1.0,2,1,14754
14736,10,0,4,5,0,8.0,3,0,14756
14737,1,0,4,4,0,5.0,6,0,14757
14738,10,0,8,6,0,5.0,8,0,14765
14739,9,0,3,1,0,3.0,2,1,14759
14740,2,0,0,3,0,6.0,3,0,14754
14741,6,0,1,0,0,3.0,0,1,14753
14742,2,0,7,4,0,13.0,10,0,14778
14743,0,0,5,7,0,12.0,5,0,14772
14744,6,0,1,0,0,4.0,2,1,14758
14745,4,0,8,7,0,7.996737263880939,8,0,14772
14746,0,0,4,4,0,9.0,6,0,14769
14747,10,0,6,6,0,6.0,5,0,14770
14748,3,0,9,5,0,5.0,9,0,14779
14749,4,0,0,1,0,5.0,1,1,14761
14750,7,0,3,1,0,5.0,2,1,14769
14751,2,0,0,4,0,11.0,8,0,14776
14752,4,0,3,1,0,4.0,0,1,14766
14753,3,0,3,4,0,3.0,0,1,14766
14754,1,0,3,4,0,6.0,0,0,14768
14755,3,0,6,3,0,7.996737263880939,9,0,14776
14756,1,0,3,2,0,7.996737263880939,0,1,14763
14757,1,0,4,5,0,5.0,5,0,14777
14758,2,0,7,4,0,8.0,9,0,14788
14759,5,0,0,3,0,1.0,1,1,14771
14760,8,0,3,1,0,2.0,3,1,14779
14761,2,0,7,4,0,7.996737263880939,5,0,14779
